LAT,LON,scrubbed.name,GENUS,SPECIES,FAMILY,YEAR,FULLNAME,uID,ALT,GEODESC,PLANTDESC,LOCDESC,HABDESC,SCRUBBEDGENUS
18.1175,-66.07805556,Sloanea berteroana,Sloanea,berteroana,ELAEOCARPACEAE,1991,Sloanea berteroana Choisy ex DC.                                                                   ,8082 UPRRP,NULL,"Cayey, Bo. Guavate, Edge of Carite Commonwealth Forest; Next to entrance to Vereda Balidios road ca. 0.6 km N of junction with Carr.179 and 184, on Carr.179.

","Capsules brown, seed with orange aril.","Edge of Carite Commonwealth Forest; Next to entrance to Vereda Balidios road ca. 0.6 km N of junction with Carr.179 and 184, on Carr.179.

",Highly disturbed Colorado Forest,Sloanea
18.33333333,-65.83333333,Sloanea berteroana,Sloanea,berteroana,ELAEOCARPACEAE,1994,Sloanea berteroana Choisy ex DC.                                                                   ,8083 UPRRP,NULL,"Rio Grande, El Verde Research Station, Rte. 186 at the Rio Sonadora.",Flowers creamy white; fruit green.,Rte. 186 at the Rio Sonadora.,Wet montane forest,Sloanea
18.11666667,-66.05,Sloanea berteroana,Sloanea,berteroana,ELAEOCARPACEAE,1991,Sloanea berteroana Choisy ex DC.                                                                   ,8085 UPRRP,NULL,"Cayey, Just W of intersection of routes 184 and 179. Private road along ridge leading to Barrio Farallon.",Fruits green.,Just W of intersection of routes 184 and 179. Private road along ridge leading to Barrio Farallon.,NULL,Sloanea
18.33333333,-65.83333333,Sloanea berteroana,Sloanea,berteroana,ELAEOCARPACEAE,1991,Sloanea berteroana Choisy ex DC.                                                                   ,8086 UPRRP,NULL,"Luquillo, El Verde Field Station, Rte. 186at the Rio Sonadora.



","Frequent trees to ca. 10 m tall; flowers creamy white to rather yellow, with buttery odor; capsules brown; arils bright orange, with taste of very sour orange.","Rte. 186at the Rio Sonadora.



",Wet montane forest.,Sloanea
18.18333333,-65.83333333,Sloanea berteroana,Sloanea,berteroana,ELAEOCARPACEAE,1989,Sloanea berteroana Choisy ex DC.                                                                   ,8088 UPRRP,NULL,"Luquillo, Caribbean National Forest, Verdera Bisley. Bisley Watershed #3.",NULL,Verdera Bisley. Bisley Watershed #3.,"Above mature ""tabonuco"" forest over volcanic rock",Sloanea
18.33333333,-65.78333333,Sloanea berteroana,Sloanea,berteroana,ELAEOCARPACEAE,1987,Sloanea berteroana Choisy ex DC.                                                                   ,8091 UPRRP,NULL,"Caribbean National Forest, Along highway 966.",Fruits pubescent.,Along highway 966.,NULL,Sloanea
18.15,-66.983333,Sloanea berteroana,Sloanea,berteroana,ELAEOCARPACEAE,1996,Sloanea berteroana Choisy ex DC.,572 MAPR,680,Maricao,NA,Maricao Forest Reserve.  Río Maricao margins.,"Semi-shaded, humid river banks; serpentinitic soil.",Sloanea
18.1175,-66.07806,Sloanea berteroana,Sloanea,berteroana,ELAEOCARPACEAE,1991,Sloanea berteroana Choisy ex DC.,7334 MAPR,835,Cayey,NA,"Edge of Carite Forest Reserve.  Next to entrance to Vereda de Baldios road about 0.6 km N of junction with Carr. 179 and 184, on Road 179.",Highly disturbed Colorado Forest.,Sloanea
18.333333,-65.816667,Sloanea berteroana,Sloanea,berteroana,ELAEOCARPACEAE,1997,Sloanea berteroana Choisy ex DC.,21746 MAPR,350,Río Grande,NA,"El Yunque National Forest (formerly Caribbean National Forest).  Near permanent plot area, close to El Verde Station.",,Sloanea
18.3,-65.8,Sloanea berteroana,Sloanea,berteroana,ELAEOCARPACEAE,NA,Sloanea berteroana,PREPI 27153,NA,NA,NA,NA,NA,Sloanea
18.3,-65.8,Sloanea berteroana,Sloanea,berteroana,ELAEOCARPACEAE,NA,Sloanea berteroana,PREPI 27160,NA,NA,NA,NA,NA,Sloanea
18.3,-65.8,Sloanea berteroana,Sloanea,berteroana,ELAEOCARPACEAE,NA,Sloanea berteroana,PREPI 27161,NA,NA,NA,NA,NA,Sloanea
18.3,-65.8,Sloanea berteroana,Sloanea,berteroana,ELAEOCARPACEAE,NA,Sloanea berteroana,PREPI 27162,NA,NA,NA,NA,NA,Sloanea
18.3,-65.8,Sloanea berteroana,Sloanea,berteroana,ELAEOCARPACEAE,NA,Sloanea berteroana,PREPI 27163,NA,NA,NA,NA,NA,Sloanea
18.3,-65.8,Sloanea berteroana,Sloanea,berteroana,ELAEOCARPACEAE,NA,Sloanea berteroana,PREPI 27168,NA,NA,NA,NA,NA,Sloanea
18.18,-65.83,Sloanea berteroana,Sloanea,berteroana,ELAEOCARPACEAE,NA,Sloanea berteroana,PREPI 27175,NA,NA,NA,NA,NA,Sloanea
18.18,-65.83,Sloanea berteroana,Sloanea,berteroana,ELAEOCARPACEAE,NA,Sloanea berteroana,PREPI 27176,NA,NA,NA,NA,NA,Sloanea
18.33,-65.83,Sloanea berteroana,Sloanea,berteroana,ELAEOCARPACEAE,NA,Sloanea berteroana,PREPI 27178,NA,NA,NA,NA,NA,Sloanea
18.33,-65.83,Sloanea berteroana,Sloanea,berteroana,ELAEOCARPACEAE,NA,Sloanea berteroana,PREPI 27179,NA,NA,NA,NA,NA,Sloanea
18.12,-66.05,Sloanea berteroana,Sloanea,berteroana,ELAEOCARPACEAE,NA,Sloanea berteroana,PREPI 27180,NA,NA,NA,NA,NA,Sloanea
18.33,-65.83,Sloanea berteroana,Sloanea,berteroana,ELAEOCARPACEAE,NA,Sloanea berteroana,PREPI 27181,NA,NA,NA,NA,NA,Sloanea
18.33,-65.83,Sloanea berteroana,Sloanea,berteroana,ELAEOCARPACEAE,NA,Sloanea berteroana,PREPI 27182,NA,NA,NA,NA,NA,Sloanea
18.33,-65.75,Sloanea berteroana,Sloanea,berteroana,ELAEOCARPACEAE,NA,Sloanea berteroana,PREPI 27184,NA,NA,NA,NA,NA,Sloanea
18.33,-65.75,Sloanea berteroana,Sloanea,berteroana,ELAEOCARPACEAE,NA,Sloanea berteroana,PREPI 27185,NA,NA,NA,NA,NA,Sloanea
18.33,-65.75,Sloanea berteroana,Sloanea,berteroana,ELAEOCARPACEAE,NA,Sloanea berteroana,PREPI 27186,NA,NA,NA,NA,NA,Sloanea
18.33,-65.75,Sloanea berteroana,Sloanea,berteroana,ELAEOCARPACEAE,NA,Sloanea berteroana,PREPI 27187,NA,NA,NA,NA,NA,Sloanea
18.33,-65.75,Sloanea berteroana,Sloanea,berteroana,ELAEOCARPACEAE,NA,Sloanea berteroana,PREPI 27188,NA,NA,NA,NA,NA,Sloanea
18.33,-65.75,Sloanea berteroana,Sloanea,berteroana,ELAEOCARPACEAE,NA,Sloanea berteroana,PREPI 27189,NA,NA,NA,NA,NA,Sloanea
18.33,-65.75,Sloanea berteroana,Sloanea,berteroana,ELAEOCARPACEAE,NA,Sloanea berteroana,PREPI 27190,NA,NA,NA,NA,NA,Sloanea
18.33,-65.75,Sloanea berteroana,Sloanea,berteroana,ELAEOCARPACEAE,NA,Sloanea berteroana,PREPI 27191,NA,NA,NA,NA,NA,Sloanea
18.33,-65.75,Sloanea berteroana,Sloanea,berteroana,ELAEOCARPACEAE,NA,Sloanea berteroana,PREPI 27192,NA,NA,NA,NA,NA,Sloanea
18.33,-65.75,Sloanea berteroana,Sloanea,berteroana,ELAEOCARPACEAE,NA,Sloanea berteroana,PREPI 27193,NA,NA,NA,NA,NA,Sloanea
18.33,-65.75,Sloanea berteroana,Sloanea,berteroana,ELAEOCARPACEAE,NA,Sloanea berteroana,PREPI 27194,NA,NA,NA,NA,NA,Sloanea
18.33,-65.75,Sloanea berteroana,Sloanea,berteroana,ELAEOCARPACEAE,NA,Sloanea berteroana,PREPI 27195,NA,NA,NA,NA,NA,Sloanea
18.33,-65.75,Sloanea berteroana,Sloanea,berteroana,ELAEOCARPACEAE,NA,Sloanea berteroana,PREPI 27196,NA,NA,NA,NA,NA,Sloanea
18.33,-65.75,Sloanea berteroana,Sloanea,berteroana,ELAEOCARPACEAE,NA,Sloanea berteroana,PREPI 27197,NA,NA,NA,NA,NA,Sloanea
18.33,-65.75,Sloanea berteroana,Sloanea,berteroana,ELAEOCARPACEAE,NA,Sloanea berteroana,PREPI 27198,NA,NA,NA,NA,NA,Sloanea
18.33,-65.75,Sloanea berteroana,Sloanea,berteroana,ELAEOCARPACEAE,NA,Sloanea berteroana,PREPI 27199,NA,NA,NA,NA,NA,Sloanea
18.33,-65.75,Sloanea berteroana,Sloanea,berteroana,ELAEOCARPACEAE,NA,Sloanea berteroana,PREPI 27200,NA,NA,NA,NA,NA,Sloanea
18.33,-65.75,Sloanea berteroana,Sloanea,berteroana,ELAEOCARPACEAE,NA,Sloanea berteroana,PREPI 27201,NA,NA,NA,NA,NA,Sloanea
18.33,-65.75,Sloanea berteroana,Sloanea,berteroana,ELAEOCARPACEAE,NA,Sloanea berteroana,PREPI 27202,NA,NA,NA,NA,NA,Sloanea
18.15,-66.98333333,Sloanea berteroana,Sloanea,berteroana,ELAEOCARPACEAE,1996,Sloanea berteroana,PREPI 31743,NA,NA,NA,NA,NA,Sloanea
18.1175,-66.07806,Sloanea berteroana,Sloanea,berteroana,ELAEOCARPACEAE,1991,Sloanea berteroana,PREPI 38474,NA,NA,NA,NA,NA,Sloanea
18.33333333,-65.81666667,Sloanea berteroana,Sloanea,berteroana,ELAEOCARPACEAE,1997,Sloanea berteroana,PREPI 51448,NA,NA,NA,NA,NA,Sloanea
18.32,-65.74466667,Sloanea berteroana,Sloanea,berteroana,ELAEOCARPACEAE,NA,Sloanea berteroana,PREPI 69043,NA,NA,NA,NA,NA,Sloanea
18.33333333,-65.83333333,Sloanea berteroana,Sloanea,berteroana,ELAEOCARPACEAE,NA,Sloanea berteroana,PREPI 69047,NA,NA,NA,NA,NA,Sloanea
18.1175,-66.07805556,Sloanea berteroana,Sloanea,berteroana,ELAEOCARPACEAE,NA,Sloanea berteroana,PREPI 69048,NA,NA,NA,NA,NA,Sloanea
18.33333333,-65.83333333,Sloanea berteroana,Sloanea,berteroana,ELAEOCARPACEAE,NA,Sloanea berteroana,PREPI 69049,NA,NA,NA,NA,NA,Sloanea
18.11666667,-66.05,Sloanea berteroana,Sloanea,berteroana,ELAEOCARPACEAE,NA,Sloanea berteroana,PREPI 69051,NA,NA,NA,NA,NA,Sloanea
18.18333333,-65.83333333,Sloanea berteroana,Sloanea,berteroana,ELAEOCARPACEAE,NA,Sloanea berteroana,PREPI 69052,NA,NA,NA,NA,NA,Sloanea
18.33333333,-65.78333333,Sloanea berteroana,Sloanea,berteroana,ELAEOCARPACEAE,NA,Sloanea berteroana,PREPI 69053,NA,NA,NA,NA,NA,Sloanea
18.18333333,-65.83333333,Sloanea berteroana,Sloanea,berteroana,ELAEOCARPACEAE,NA,Sloanea berteroana,PREPI 69054,NA,NA,NA,NA,NA,Sloanea
18.33333333,-65.83333333,Sloanea berteroana,Sloanea,berteroana,ELAEOCARPACEAE,NA,Sloanea berteroana,PREPI 69058,NA,NA,NA,NA,NA,Sloanea
18.32139,-65.81697,Sloanea berteroana,Sloanea,berteroana,ELAEOCARPACEAE,2010,Sloanea berteroana Choisy ex DC.,GBIF http://n2t.net/ark:/65665/3f5f3d8bf-dac6-4af2-a129-38547a6416b4,400,"Bosque Nacional El Yunque, El Verde, sendero del puente colgante sobre la Sonadora, ca. 10 m despu√©s de cruzar el puente.",NA,NA,NA,Sloanea
18.08333,-66.03333,Sloanea berteroana,Sloanea,berteroana,ELAEOCARPACEAE,2006,Sloanea berteroana Choisy ex DC.,GBIF urn:catalog:MO:Tropicos:100681079,605,"Mpo. Patillas. Bosque Estatal Carite. At Charco Azul, on the Rio Grande de Patillas. Approximately 1 Km up Charco Azul trail, from the trailhead at Km marker 17.8 on route 184 (on the border of Mpo. Patillas).",NA,NA,NA,Sloanea
18.33333,-65.83333,Sloanea berteroana,Sloanea,berteroana,ELAEOCARPACEAE,1994,Sloanea berteroana Choisy ex DC.,GBIF urn:catalog:MO:Tropicos:179209,350,"Municipio R√≠o Grande: El Verde Research Station, rte 186 at the R√≠o Sonadora. Wet montane forest.",NA,NA,NA,Sloanea
18.33333,-65.75,Sloanea berteroana,Sloanea,berteroana,ELAEOCARPACEAE,1993,Sloanea berteroana Choisy ex DC.,GBIF urn:catalog:MO:Tropicos:179311,850,Municipio de Luquillo: Luquillo Experimemtal Forest (Caribbean National Forest). Voucher for long-term phenology trail of Institute of International Forestry/U.S. Fish and Wildlife Service's Puerto Rican Parrot Project. Premontane and montane wet and rain forest.,NA,NA,NA,Sloanea
18.33333,-65.75,Sloanea berteroana,Sloanea,berteroana,ELAEOCARPACEAE,1993,Sloanea berteroana Choisy ex DC.,GBIF urn:catalog:MO:Tropicos:179261,850,Municipio de Luquillo: Luquillo Experimemtal Forest (Caribbean National Forest). Voucher for long-term phenology trail of Institute of International Forestry/U.S. Fish and Wildlife Service's Puerto Rican Parrot Project. Premontane and montane wet and rain forest.,NA,NA,NA,Sloanea
18.33333,-65.75,Sloanea berteroana,Sloanea,berteroana,ELAEOCARPACEAE,1993,Sloanea berteroana Choisy ex DC.,GBIF urn:catalog:MO:Tropicos:179281,850,Municipio de Luquillo: Luquillo Experimemtal Forest (Caribbean National Forest). Voucher for long-term phenology trail of Institute of International Forestry/U.S. Fish and Wildlife Service's Puerto Rican Parrot Project. Premontane and montane wet and rain forest.,NA,NA,NA,Sloanea
18.33333,-65.75,Sloanea berteroana,Sloanea,berteroana,ELAEOCARPACEAE,1993,Sloanea berteroana Choisy ex DC.,GBIF urn:catalog:MO:Tropicos:179267,850,Municipio de Luquillo: Luquillo Experimemtal Forest (Caribbean National Forest). Voucher for long-term phenology trail of Institute of International Forestry/U.S. Fish and Wildlife Service's Puerto Rican Parrot Project. Premontane and montane wet and rain forest.,NA,NA,NA,Sloanea
18.33333,-65.75,Sloanea berteroana,Sloanea,berteroana,ELAEOCARPACEAE,1993,Sloanea berteroana Choisy ex DC.,GBIF urn:catalog:MO:Tropicos:179328,850,Municipio de Luquillo: Luquillo Experimemtal Forest (Caribbean National Forest). Voucher for long-term phenology trail of Institute of International Forestry/U.S. Fish and Wildlife Service's Puerto Rican Parrot Project. Premontane and montane wet and rain forest.,NA,NA,NA,Sloanea
18.33333,-65.75,Sloanea berteroana,Sloanea,berteroana,ELAEOCARPACEAE,1993,Sloanea berteroana Choisy ex DC.,GBIF urn:catalog:MO:Tropicos:179336,850,Municipio de Luquillo: Luquillo Experimemtal Forest (Caribbean National Forest). Voucher for long-term phenology trail of Institute of International Forestry/U.S. Fish and Wildlife Service's Puerto Rican Parrot Project. Premontane and montane wet and rain forest.,NA,NA,NA,Sloanea
18.33333,-65.75,Sloanea berteroana,Sloanea,berteroana,ELAEOCARPACEAE,1993,Sloanea berteroana Choisy ex DC.,GBIF urn:catalog:MO:Tropicos:179304,850,Municipio de Luquillo: Luquillo Experimemtal Forest (Caribbean National Forest). Voucher for long-term phenology trail of Institute of International Forestry/U.S. Fish and Wildlife Service's Puerto Rican Parrot Project. Premontane and montane wet and rain forest.,NA,NA,NA,Sloanea
18.33333,-65.75,Sloanea berteroana,Sloanea,berteroana,ELAEOCARPACEAE,1993,Sloanea berteroana Choisy ex DC.,GBIF urn:catalog:MO:Tropicos:179294,850,Municipio de Luquillo: Luquillo Experimemtal Forest (Caribbean National Forest). Voucher for long-term phenology trail of Institute of International Forestry/U.S. Fish and Wildlife Service's Puerto Rican Parrot Project. Premontane and montane wet and rain forest.,NA,NA,NA,Sloanea
18.33333,-65.75,Sloanea berteroana,Sloanea,berteroana,ELAEOCARPACEAE,1993,Sloanea berteroana Choisy ex DC.,GBIF urn:catalog:MO:Tropicos:179299,850,Municipio de Luquillo: Luquillo Experimemtal Forest (Caribbean National Forest). Voucher for long-term phenology trail of Institute of International Forestry/U.S. Fish and Wildlife Service's Puerto Rican Parrot Project. Premontane and montane wet and rain forest.,NA,NA,NA,Sloanea
18.33333,-65.75,Sloanea berteroana,Sloanea,berteroana,ELAEOCARPACEAE,1993,Sloanea berteroana Choisy ex DC.,GBIF urn:catalog:MO:Tropicos:179250,850,Municipio de Luquillo: Luquillo Experimemtal Forest (Caribbean National Forest). Voucher for long-term phenology trail of Institute of International Forestry/U.S. Fish and Wildlife Service's Puerto Rican Parrot Project. Premontane and montane wet and rain forest.,NA,NA,NA,Sloanea
18.33333,-65.75,Sloanea berteroana,Sloanea,berteroana,ELAEOCARPACEAE,1993,Sloanea berteroana Choisy ex DC.,GBIF urn:catalog:MO:Tropicos:179287,850,Municipio de Luquillo: Luquillo Experimemtal Forest (Caribbean National Forest). Voucher for long-term phenology trail of Institute of International Forestry/U.S. Fish and Wildlife Service's Puerto Rican Parrot Project. Premontane and montane wet and rain forest.,NA,NA,NA,Sloanea
18.33333,-65.75,Sloanea berteroana,Sloanea,berteroana,ELAEOCARPACEAE,1993,Sloanea berteroana Choisy ex DC.,GBIF urn:catalog:MO:Tropicos:179355,850,Municipio de Luquillo: Luquillo Experimemtal Forest (Caribbean National Forest). Voucher for long-term phenology trail of Institute of International Forestry/U.S. Fish and Wildlife Service's Puerto Rican Parrot Project. Premontane and montane wet and rain forest.,NA,NA,NA,Sloanea
18.33333,-65.75,Sloanea berteroana,Sloanea,berteroana,ELAEOCARPACEAE,1993,Sloanea berteroana Choisy ex DC.,GBIF urn:catalog:MO:Tropicos:179323,850,Municipio de Luquillo: Luquillo Experimemtal Forest (Caribbean National Forest). Voucher for long-term phenology trail of Institute of International Forestry/U.S. Fish and Wildlife Service's Puerto Rican Parrot Project. Premontane and montane wet and rain forest.,NA,NA,NA,Sloanea
18.33333,-65.75,Sloanea berteroana,Sloanea,berteroana,ELAEOCARPACEAE,1993,Sloanea berteroana Choisy ex DC.,GBIF urn:catalog:MO:Tropicos:179350,850,Municipio de Luquillo: Luquillo Experimemtal Forest (Caribbean National Forest). Voucher for long-term phenology trail of Institute of International Forestry/U.S. Fish and Wildlife Service's Puerto Rican Parrot Project. Premontane and montane wet and rain forest.,NA,NA,NA,Sloanea
18.33333,-65.75,Sloanea berteroana,Sloanea,berteroana,ELAEOCARPACEAE,1993,Sloanea berteroana Choisy ex DC.,GBIF urn:catalog:MO:Tropicos:179317,850,Municipio de Luquillo: Luquillo Experimemtal Forest (Caribbean National Forest). Voucher for long-term phenology trail of Institute of International Forestry/U.S. Fish and Wildlife Service's Puerto Rican Parrot Project. Premontane and montane wet and rain forest.,NA,NA,NA,Sloanea
18.33333,-65.75,Sloanea berteroana,Sloanea,berteroana,ELAEOCARPACEAE,1993,Sloanea berteroana Choisy ex DC.,GBIF urn:catalog:MO:Tropicos:179342,850,Municipio de Luquillo: Luquillo Experimemtal Forest (Caribbean National Forest). Voucher for long-term phenology trail of Institute of International Forestry/U.S. Fish and Wildlife Service's Puerto Rican Parrot Project. Premontane and montane wet and rain forest.,NA,NA,NA,Sloanea
18.33333,-65.75,Sloanea berteroana,Sloanea,berteroana,ELAEOCARPACEAE,1993,Sloanea berteroana Choisy ex DC.,GBIF urn:catalog:MO:Tropicos:179244,850,Municipio de Luquillo: Luquillo Experimemtal Forest (Caribbean National Forest). Voucher for long-term phenology trail of Institute of International Forestry/U.S. Fish and Wildlife Service's Puerto Rican Parrot Project. Premontane and montane wet and rain forest.,NA,NA,NA,Sloanea
18.33333,-65.75,Sloanea berteroana,Sloanea,berteroana,ELAEOCARPACEAE,1993,Sloanea berteroana Choisy ex DC.,GBIF urn:catalog:MO:Tropicos:179256,850,Municipio de Luquillo: Luquillo Experimemtal Forest (Caribbean National Forest). Voucher for long-term phenology trail of Institute of International Forestry/U.S. Fish and Wildlife Service's Puerto Rican Parrot Project. Premontane and montane wet and rain forest.,NA,NA,NA,Sloanea
18.33333,-65.75,Sloanea berteroana,Sloanea,berteroana,ELAEOCARPACEAE,1993,Sloanea berteroana Choisy ex DC.,GBIF urn:catalog:MO:Tropicos:179274,850,Municipio de Luquillo: Luquillo Experimemtal Forest (Caribbean National Forest). Voucher for long-term phenology trail of Institute of International Forestry/U.S. Fish and Wildlife Service's Puerto Rican Parrot Project. Premontane and montane wet and rain forest.,NA,NA,NA,Sloanea
18.11667,-66.05,Sloanea berteroana,Sloanea,berteroana,ELAEOCARPACEAE,1991,Sloanea berteroana Choisy ex DC.,GBIF urn:catalog:MO:Tropicos:180021,NA,Municipio of Cayey. Just W of inter√∏ section of routes 184 and 179. Private road along ridge leading to Borrio Farrall√≥n.,NA,NA,NA,Sloanea
18.33333,-65.83333,Sloanea berteroana,Sloanea,berteroana,ELAEOCARPACEAE,1991,Sloanea berteroana Choisy ex DC.,GBIF urn:catalog:MO:Tropicos:179952,350,"Municipio Luquillo: El Verde field station, rte 186 at the R√≠o Sonadora. Wet montane forest.",NA,NA,NA,Sloanea
18.33333,-65.83333,Sloanea berteroana,Sloanea,berteroana,ELAEOCARPACEAE,1990,Sloanea berteroana Choisy ex DC.,GBIF urn:catalog:MO:Tropicos:179976,350,"Municipio de Luquillo:  El Verde field station, route 186 at the R√≠o Sonadora.  Wet premontane forest.",NA,NA,NA,Sloanea
18.33333,-65.83333,Sloanea berteroana,Sloanea,berteroana,ELAEOCARPACEAE,1990,Sloanea berteroana Choisy ex DC.,GBIF urn:catalog:MO:Tropicos:179968,350,"Municipio de Luquillo:  El Verde field station, route 186 at the R√≠o Sonadora.  Wet premontane forest.",NA,NA,NA,Sloanea
18.18333,-65.83333,Sloanea berteroana,Sloanea,berteroana,ELAEOCARPACEAE,1989,Sloanea berteroana Choisy ex DC.,GBIF urn:catalog:MO:Tropicos:180487,300,"Verdera Bisley, Luquillo Mun., Caribbean National Forest, Bisley Watershed #3 above mature ""tabonuco"" forest over volcanic rock.",NA,NA,NA,Sloanea
18.18333,-65.83333,Sloanea berteroana,Sloanea,berteroana,ELAEOCARPACEAE,1989,Sloanea berteroana Choisy ex DC.,GBIF urn:catalog:MO:Tropicos:180537,350,"Verdera Bisley, Luquillo Mun. Caribbean National Forest, Bisley Watershed #3 above mature ""tabonuco"" forest over volcanic rock.",NA,NA,NA,Sloanea
18.28,-65.78,Sloanea berteroana,Sloanea,berteroana,ELAEOCARPACEAE,1988,Sloanea berteroana Choisy ex DC.,GBIF b3b617c4-e06b-4207-9b7f-46a272265a29,600,Caribbean National Forest. El Verde Field Station.,NA,NA,NA,Sloanea
18.12793,-66.076,Sloanea berteroana,Sloanea,berteroana,ELAEOCARPACEAE,1988,Sloanea berteroana Choisy ex DC.,GBIF c7ef15ef-d4ab-4f47-aaf2-a39dd121cae1,500,Guavate.,NA,NA,NA,Sloanea
18.33,-65.78,Sloanea berteroana,Sloanea,berteroana,ELAEOCARPACEAE,1987,Sloanea berteroana Choisy ex DC.,GBIF 51b586f5-84c7-4b49-8c38-dbdf9d582f21,375,Caribbean National Forest: along highway 966.,NA,NA,NA,Sloanea
18.33829,-65.82564,Sloanea berteroana,Sloanea,berteroana,ELAEOCARPACEAE,1981,Sloanea berteroana Choisy ex DC.,GBIF 724b5dd0-346a-42ff-8577-487df10abf26,350,"El Verde Field Station, Luquillo National Forest.",NA,NA,NA,Sloanea
18.10362,-66.05105,Sloanea berteroana,Sloanea,berteroana,ELAEOCARPACEAE,1963,Sloanea berteroana Choisy ex DC.,GBIF 2df2247c-4fe4-4a0a-9571-2114777675f7,800,Guavate State Forest.,NA,NA,NA,Sloanea
18.29608,-65.78101,Sloanea berteroana,Sloanea,berteroana,ELAEOCARPACEAE,1963,Sloanea berteroana Choisy ex DC.,GBIF b7fa987d-fb3a-4112-a26d-121488bc2e5a,900,Luquillo Mts.,NA,NA,NA,Sloanea
18.29608,-65.78101,Sloanea berteroana,Sloanea,berteroana,ELAEOCARPACEAE,1963,Sloanea berteroana Choisy ex DC.,GBIF 7a257e4d-028e-46dd-b932-0270a4c4b920,700,Luquillo Mts.,NA,NA,NA,Sloanea
18.29608,-65.78101,Sloanea berteroana,Sloanea,berteroana,ELAEOCARPACEAE,1963,Sloanea berteroana Choisy ex DC.,GBIF 53a000f4-e1ec-4e16-b8c1-c8bb565e437a,700,Luquillo Mts.,NA,NA,NA,Sloanea
18.146,-66.973,Sloanea berteroana,Sloanea,berteroana,ELAEOCARPACEAE,1963,Sloanea berteroana Choisy ex DC.,GBIF urn:catalog:MO:Tropicos:2449493,NA,Maricao National Forest,NA,NA,NA,Sloanea
18.30887,-65.79026,Sloanea berteroana,Sloanea,berteroana,ELAEOCARPACEAE,1923,Sloanea berteroana Choisy ex DC.,GBIF 526d777b-c510-4077-9f51-ffd6db124f27,425,"Catalina-Yunque Trail, Luquillo Mountains.",NA,NA,NA,Sloanea
18.29789,-65.79307,Sloanea berteroana,Sloanea,berteroana,ELAEOCARPACEAE,1899,Sloanea berteroana Choisy ex DC.,GBIF 11c39323-f7e1-4e3b-815a-de5fae2a033a,NA,N. slope Luquillo Mts.,NA,NA,NA,Sloanea
